Estimote ID, RSSI, Calculated Distance, Date --- Time
45125,-54,0.21185635493887311,2019-08-05 15:40:53.647
22042,-56,0.30867241938827744,2019-08-05 15:40:53.655
35359,-62,0.8637791296072325,2019-08-05 15:40:53.664
53301,-64,1.1040213512631076,2019-08-05 15:40:53.678
53024,-65,1.2396202709685444,2019-08-05 15:40:53.687
12598,-68,1.67832242226384,2019-08-05 15:40:53.701
42110,-80,5.54786650149242,2019-08-05 15:40:53.708
28286,-94,19.51973442830692,2019-08-05 15:40:53.724
30461,-81,6.137897975392404,2019-08-05 15:40:53.716
3065,-102,8.072431535115594,2019-08-05 15:40:53.731
62725,-65,1.2396202709685444,2019-08-05 15:40:53.694
55284,-63,1.0066666666666666,2019-08-05 15:40:53.671
45125,-55,0.2561509476744502,2019-08-05 15:40:54.610
50250,-64,1.1040213512631076,2019-08-05 15:40:54.646
22042,-56,0.30867241938827744,2019-08-05 15:40:54.618
55284,-58,0.4264364202122968,2019-08-05 15:40:54.626
53301,-66,1.3909661297537292,2019-08-05 15:40:54.669
42110,-79,5.359491623799281,2019-08-05 15:40:54.684
62725,-65,1.2396202709685444,2019-08-05 15:40:54.661
35359,-62,0.8637791296072325,2019-08-05 15:40:54.635
53024,-65,1.2396202709685444,2019-08-05 15:40:54.653
12598,-68,1.67832242226384,2019-08-05 15:40:54.677
41880,-90,13.610321341129954,2019-08-05 15:40:54.712
30461,-85,9.100098630191358,2019-08-05 15:40:54.695
13800,-94,19.51973442830692,2019-08-05 15:40:54.721
25294,-87,10.721323826831759,2019-08-05 15:40:54.704
28286,-94,19.51973442830692,2019-08-05 15:40:54.730
3065,-102,8.072431535115594,2019-08-05 15:40:54.740
53024,-62,0.8637791296072325,2019-08-05 15:40:55.770
35359,-62,0.8637791296072325,2019-08-05 15:40:55.780
22042,-62,0.8637791296072325,2019-08-05 15:40:55.763
41880,-84,8.259640758743096,2019-08-05 15:40:55.833
12598,-68,1.67832242226384,2019-08-05 15:40:55.812
25294,-85,9.100098630191358,2019-08-05 15:40:55.840
55284,-58,0.4264364202122968,2019-08-05 15:40:55.756
50250,-64,1.1040213512631076,2019-08-05 15:40:55.799
30461,-78,4.645230259776723,2019-08-05 15:40:55.826
13800,-94,19.51973442830692,2019-08-05 15:40:55.847
45125,-55,0.2561509476744502,2019-08-05 15:40:55.748
62725,-64,1.1040213512631076,2019-08-05 15:40:55.792
28286,-94,19.51973442830692,2019-08-05 15:40:55.854
3065,-102,8.072431535115594,2019-08-05 15:40:55.861
42110,-71,2.2858140923583377,2019-08-05 15:40:55.819
53301,-66,1.3909661297537292,2019-08-05 15:40:55.806
55284,-55,0.2561509476744502,2019-08-05 15:40:56.905
22042,-62,0.8637791296072325,2019-08-05 15:40:56.930
35359,-62,0.8637791296072325,2019-08-05 15:40:56.942
53024,-62,0.8637791296072325,2019-08-05 15:40:56.936
45125,-57,0.36094285711589763,2019-08-05 15:40:56.912
44235,-59,0.530010610983797,2019-08-05 15:40:56.918
62725,-68,1.67832242226384,2019-08-05 15:40:56.974
42110,-71,2.2858140923583377,2019-08-05 15:40:56.990
11814,-60,0.5899321003065906,2019-08-05 15:40:56.924
50250,-64,1.1040213512631076,2019-08-05 15:40:56.947
53301,-66,1.3909661297537292,2019-08-05 15:40:56.962
12598,-68,1.67832242226384,2019-08-05 15:40:56.983
41880,-84,8.259640758743096,2019-08-05 15:40:57.005
30461,-78,4.645230259776723,2019-08-05 15:40:56.997
13800,-94,19.51973442830692,2019-08-05 15:40:57.019
28286,-94,19.51973442830692,2019-08-05 15:40:57.034
25294,-85,9.100098630191358,2019-08-05 15:40:57.012
3065,-102,8.072431535115594,2019-08-05 15:40:57.042
55284,-57,0.36094285711589763,2019-08-05 15:40:58.626
22042,-60,0.5899321003065906,2019-08-05 15:40:58.640
11814,-64,1.1040213512631076,2019-08-05 15:40:58.649
50250,-64,1.1040213512631076,2019-08-05 15:40:58.653
62725,-65,1.2396202709685444,2019-08-05 15:40:58.691
