Estimote ID, RSSI, Calculated Distance, Date --- Time
35359,-61,0.7005672208174653,2019-08-05 15:52:24.842
62725,-65,1.2396202709685444,2019-08-05 15:52:24.848
55284,-66,1.3909661297537292,2019-08-05 15:52:24.857
53301,-61,0.7005672208174653,2019-08-05 15:52:24.839
44235,-57,0.36094285711589763,2019-08-05 15:52:24.832
12598,-65,1.2396202709685444,2019-08-05 15:52:24.854
13800,-83,7.692930034212977,2019-08-05 15:52:24.877
45125,-67,1.5183108731975967,2019-08-05 15:52:24.864
41880,-88,11.620020418670533,2019-08-05 15:52:24.901
25294,-91,14.91473455240242,2019-08-05 15:52:24.915
28286,-86,10.015969236057254,2019-08-05 15:52:24.884
30461,-95,21.313487276758774,2019-08-05 15:52:24.919
42110,-90,13.610321341129954,2019-08-05 15:52:24.912
11814,-53,0.1793660248465685,2019-08-05 15:52:25.833
44235,-52,0.14929560217082785,2019-08-05 15:52:25.830
35359,-61,0.7005672208174653,2019-08-05 15:52:25.845
55284,-62,0.8637791296072325,2019-08-05 15:52:25.848
22042,-57,0.36094285711589763,2019-08-05 15:52:25.836
12598,-62,0.8637791296072325,2019-08-05 15:52:25.851
45125,-60,0.5899321003065906,2019-08-05 15:52:25.842
50250,-57,0.36094285711589763,2019-08-05 15:52:25.839
53301,-63,1.0066666666666666,2019-08-05 15:52:25.853
42110,-85,9.100098630191358,2019-08-05 15:52:25.872
62725,-65,1.2396202709685444,2019-08-05 15:52:25.869
53024,-63,1.0066666666666666,2019-08-05 15:52:25.861
41880,-88,11.620020418670533,2019-08-05 15:52:25.901
28286,-86,10.015969236057254,2019-08-05 15:52:25.892
30461,-95,21.313487276758774,2019-08-05 15:52:25.907
13800,-87,10.721323826831759,2019-08-05 15:52:25.898
25294,-89,13.276031872722957,2019-08-05 15:52:25.904
22042,-57,0.36094285711589763,2019-08-05 15:52:26.999
44235,-52,0.14929560217082785,2019-08-05 15:52:26.987
50250,-56,0.30867241938827744,2019-08-05 15:52:26.994
